roi_id,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,D1,D2,DAT,FDOPA,GABAa-bz,M1,MU,NAT,NMDA,VAChT,mGluR5
236.0,15.842157,4.7012086,20.58296,0.76368517,0.1451961,1.0045882,9.451509,1.3567272,-0.003,0.345658,23.536613,21.939856,322.4409,4.0394335,7.9756393,4.564512,4.0833325,8.266757,2.151265
237.0,37.771233,22.263039,0.0,0.0,0.40540233,8.236579,11.109734,1.4638113,20.436,0.9311843,30.651237,38.328827,506.85275,4.2242956,20.336296,6.2755756,7.269869,15.320246,2.715516
238.0,33.78704,19.890873,0.0,0.00020657838,0.33721069,8.223212,10.559666,1.4395314,19.334002,0.8763312,31.347612,38.141552,223.1825,3.521544,18.682598,2.738002,6.751757,15.18839,2.5098464
239.0,36.88467,26.341118,0.0,0.008451316,0.5085285,6.1998353,11.388036,1.4983561,20.254002,1.166324,30.587236,39.65924,322.22498,4.413253,22.645885,6.340751,7.1280513,15.251503,2.7467723
240.0,28.782007,20.844343,3.3018925,0.44918546,0.34853047,4.497051,10.988673,1.3155409,14.866001,0.7878507,29.781147,36.613373,465.78638,3.200227,16.30636,8.974467,7.185368,12.431442,2.4061146
241.0,42.71676,18.116913,26.317478,1.0812817,0.5062921,8.677998,9.8149185,1.5085592,24.765001,1.0591943,30.923996,41.774723,654.6425,3.987866,22.68721,2.686266,7.4230514,11.60725,2.8132484
242.0,32.396923,23.010849,14.845356,0.66323996,0.55536944,3.8162866,10.973551,1.3871686,16.412,0.9763762,28.885153,37.47934,470.91983,4.2471933,18.886944,5.7262344,7.299774,11.012899,2.5658092
243.0,29.055145,22.052862,14.2493515,0.600597,0.4979604,1.3210002,10.79148,1.3046634,13.473001,0.78402543,25.383461,35.04624,239.6355,3.7843654,15.576469,5.562626,6.9992275,10.597975,2.3462315
244.0,39.352093,22.144835,35.533836,1.3984846,0.56669784,5.0769033,10.772309,1.4970523,20.95,0.9539848,29.388006,38.869686,645.3922,4.2505007,17.167793,5.1028605,7.085184,10.880512,2.6802363
245.0,41.2183,23.124092,6.503715,0.25994754,0.5603548,5.418083,10.755405,1.5195765,24.916,1.0471175,29.884766,40.877293,46.612705,4.6213994,17.662771,4.146453,7.4370127,11.036021,2.8225281
246.0,22.597431,9.564835,0.0,0.0,0.35980737,1.882992,10.499375,1.2892203,16.5965,0.8280771,28.028776,31.062487,0.0,3.8509192,14.14419,4.786935,6.550241,11.066595,2.3094482
247.0,23.847164,22.959702,8.141681,0.2999605,0.2363796,0.9951333,10.709882,1.297507,2.953,0.48086545,22.37243,22.849274,562.006,3.8783052,13.705269,4.9141884,4.8789177,8.471811,2.269394
248.0,30.024109,21.170467,0.0,0.0,0.51129055,1.309244,11.334735,1.3376222,14.805,0.730057,27.772778,35.00429,160.19458,3.6478026,15.792843,4.5405545,6.952298,10.68596,2.3890512
249.0,33.767204,22.108189,17.463581,0.6968026,0.49094084,2.859561,10.405426,1.3921208,14.274,0.8289026,24.600227,32.108242,442.7973,3.9263763,15.235125,4.075688,6.2448835,9.817352,2.3931265
250.0,24.542984,22.2407,7.1722674,0.27414092,0.31478336,0.8805216,10.5023365,1.2990816,1.233,0.68688655,20.159874,21.9039,531.7838,3.6889746,13.91597,5.594388,5.431126,8.182841,2.248535
251.0,35.374004,23.100538,5.2877007,0.20440388,0.46966866,2.0879908,10.862771,1.3818243,12.748,0.80290043,23.192236,28.56796,525.912,3.8350286,16.041973,4.28051,6.848763,10.091678,2.4322798
252.0,0.0,0.079655126,1.1248567,0.04314613,-0.100637436,0.23564655,8.493883,1.2442775,-0.003,0.265724,0.0,0.0,8.751303,3.1166153,0.3317253,-0.15140718,2.4289026,5.8307776,1.9387658
253.0,28.920864,20.980669,12.982336,0.48351252,0.46648967,1.7227178,11.5112915,1.263055,14.2635,0.64047325,28.444775,33.846172,571.5315,3.3246336,14.348152,5.0505,7.277953,10.828763,2.4192116
254.0,31.104464,24.021933,8.587847,0.3265282,0.5175782,2.9956691,11.610498,1.3731718,12.943001,0.7781366,25.919838,27.884773,145.48018,4.4317627,13.903268,4.474711,6.548906,10.491023,2.5224879
255.0,26.471756,19.941467,0.0,0.0,0.48322916,2.8112063,10.862846,1.3370566,12.879001,0.7670199,26.469929,30.238468,0.0,4.1657934,12.531952,1.2365644,6.3864756,10.467062,2.3792896
256.0,23.798332,14.7829,0.0,0.0,0.34268242,1.7563403,10.673111,1.3255138,15.264001,0.82086945,26.520214,29.928339,0.0,4.0537777,13.869097,0.5690775,7.0267773,10.53458,2.340503
257.0,21.950438,11.5617895,0.0,0.0,0.06783915,0.07287189,9.680792,1.3728292,11.0385,0.5991965,22.710714,21.849964,0.0,3.9045517,11.709741,2.1750808,4.97647,9.298199,2.242735
258.0,35.792107,28.382215,27.524302,1.128175,0.5344544,3.954107,11.469667,1.3683629,18.119001,0.82940453,28.598679,31.935947,595.43835,4.353534,15.699215,4.762601,7.345855,11.409783,2.57214
259.0,25.400555,18.577896,25.034477,0.9636711,0.39634705,3.112663,11.209633,1.149234,17.858501,0.5714991,31.725515,34.120342,517.3237,2.455862,11.4668865,3.1580975,7.432679,11.590782,2.237184
260.0,19.727163,13.554776,26.038767,1.0154305,0.32065356,2.3195238,10.99891,1.1141615,15.788001,0.49959368,31.987608,33.784744,571.80145,2.0576868,11.096027,1.506531,7.3350854,11.780133,2.1771426
261.0,25.464643,21.661484,26.245487,0.99135184,0.4918482,2.664734,11.129371,1.3307595,13.325001,0.6725199,28.120205,34.455944,523.0299,3.599648,12.247027,3.1677885,6.946237,10.84003,2.450134
262.0,24.982452,18.994947,7.7813716,0.3077928,0.41633385,1.8994733,10.916618,1.3774195,11.695001,0.750772,25.621172,29.994259,109.254486,4.255705,13.8715725,1.9380729,6.5595,10.235288,2.3891256
263.0,24.813074,19.72623,21.291431,0.8502549,0.14972094,1.8051558,9.948464,1.3367238,4.8815002,0.48810607,23.53814,22.835789,668.0592,4.0577517,11.852945,4.0011616,4.9923344,8.011325,2.3143563
264.0,31.51036,23.953081,14.151967,0.5606285,0.39962935,2.4909685,11.181333,1.4053528,10.477,0.7621718,24.161373,26.455477,582.0549,4.176745,15.898677,6.108858,6.3538866,9.804078,2.4732308
265.0,28.64162,25.49636,29.59642,1.1422609,0.075842395,3.5392976,9.737303,1.3855426,6.0245004,0.5223309,22.639095,22.022259,415.25653,3.965765,11.975954,4.953514,3.3483639,7.8722906,2.316815
266.0,33.341473,24.349785,16.998459,0.6750403,0.46037257,3.1258583,11.054762,1.4026656,15.095001,0.79704857,24.900415,29.170242,636.64154,3.9029899,16.57045,5.3091187,6.8850584,10.549074,2.4522853
267.0,24.925991,19.405457,24.98184,0.9788289,-0.11940878,2.0152159,7.265385,1.2110894,-0.003,0.17303838,20.737394,16.4489,639.4913,2.6171756,6.2023125,3.612332,2.614533,6.3910046,2.0810075
269.0,27.6986,12.467148,0.0,0.0,-0.11418205,2.027955,8.772764,1.301176,9.769,0.3987652,21.449009,17.508137,0.0,3.602891,10.04547,3.403335,2.703909,7.88413,2.2879097
271.0,28.412733,7.7217884,0.0,0.0,0.32277656,0.62105167,10.304098,1.3538061,15.5130005,0.8238236,26.349548,30.150074,0.0,3.6052516,15.247045,2.43074,6.5804777,10.306769,2.2429204
274.0,33.97168,9.523143,18.633047,0.91484404,0.32331687,5.7693415,9.890125,1.3343282,15.893001,0.98838204,30.110287,32.057304,138.1852,3.7442718,14.39764,0.32072082,6.9143453,11.129383,2.3405347
275.0,24.756615,18.507942,0.0,0.0,0.42485422,0.2594073,10.440457,1.1757857,13.819,0.72208005,28.284775,32.376423,165.27527,3.7042232,8.377198,5.4211683,6.9663672,9.986405,2.1640646
276.0,27.045502,17.258883,0.0,0.0,0.3686691,1.2848294,10.978341,1.1754802,13.859,0.5604714,28.674868,33.290333,89.68509,2.698879,13.311567,6.0561414,7.1985927,11.473915,2.2138472
277.0,19.711906,18.584442,0.6054243,0.02135929,0.39544314,0.7252989,10.725503,1.2609572,0.638,0.54584706,21.737007,24.368464,449.32245,3.4559443,12.216301,5.669622,5.6786337,8.860817,2.1509793
278.0,23.136084,22.765562,8.352229,0.30425927,0.28950855,0.80035734,10.573106,1.273794,1.3980001,0.5874335,20.30311,22.09867,415.43158,3.7009501,14.129037,5.771938,5.881856,8.727799,2.1921675
279.0,32.51442,17.627403,14.935283,0.7304674,0.49680606,3.8982863,10.356198,1.4036607,13.206,0.9058395,27.623446,31.004057,351.8569,4.2873445,13.644617,6.4408,7.106874,12.382855,2.5876467
280.0,29.758598,17.08853,25.023136,1.1345485,0.45629382,3.6862462,10.463855,1.4009271,11.161,0.9391955,28.193346,31.678253,701.2376,4.1837397,11.637913,6.0992246,6.712363,11.824845,2.6200762
281.0,30.37202,13.659378,16.469255,0.751836,0.44264558,5.4180255,10.429629,1.2521741,19.795,0.95552516,32.389893,34.791546,640.6218,3.9584217,13.030826,8.164121,7.524413,12.5695915,2.6571445
282.0,15.195167,0.23644757,16.652077,0.8371783,0.33351478,5.7354035,10.242208,1.1110761,9.867001,0.62608564,33.362076,32.442345,537.178,2.196036,8.377145,9.934119,6.658548,11.680454,2.0236304
283.0,32.395397,13.27399,3.4766033,0.42396727,0.43790454,8.484847,10.621358,1.2323861,19.705002,1.3296833,35.45273,33.58698,413.46716,3.6096966,11.368413,10.10084,7.355686,14.426916,2.311082
284.0,25.01297,16.145916,5.5692782,0.20998694,0.39574292,3.7433436,10.623902,1.1291614,16.944,0.82849276,31.65542,32.250572,287.15402,3.5696325,10.548927,6.502977,7.549923,11.825986,2.3704436
285.0,28.461563,13.382641,12.478715,0.4726588,0.43098968,3.7025347,10.143348,1.1896062,18.431002,0.8057705,31.353708,34.195255,748.16656,3.4208376,12.55836,7.8834925,7.467063,11.861202,2.466789
286.0,57.338173,15.855539,9.769083,0.54303396,0.5682089,12.514269,10.123418,1.5509317,23.986502,1.6844423,36.877483,36.577415,436.26215,5.01641,18.448214,9.602125,7.5882254,13.265587,2.6567233
287.0,45.872368,10.081972,17.321783,0.88253,0.44045946,6.3761616,8.772326,1.4132031,15.702001,1.3936002,29.491625,31.114925,465.55167,4.133696,12.585997,5.707618,6.593328,11.183795,2.2747853
288.0,40.73916,21.819347,28.565025,1.2611225,0.5450314,5.2837057,11.192909,1.4520326,19.131,1.079514,34.437878,36.379654,537.0936,4.5421877,16.723866,6.051528,7.577853,11.808603,2.6476393
289.0,48.60683,23.89185,12.584097,0.6151236,0.6561883,9.428315,10.976714,1.5460671,24.669,1.6702592,37.564716,40.04728,254.51007,5.116836,21.025503,7.343729,7.994787,13.639412,2.890749
291.0,32.609028,19.042816,26.371178,0.97465426,0.48989546,6.469924,11.126487,1.2916842,16.947,1.0871322,35.36435,37.94978,349.8438,3.6298249,15.540489,7.915271,7.5854435,11.563286,2.4997997
292.0,51.09409,18.017227,20.81521,1.0765389,0.5129523,10.540734,10.145532,1.4955201,22.276001,1.5366237,34.154453,35.151115,573.34143,4.407186,20.204533,5.5392513,7.522175,12.339099,2.5847297
293.0,44.900356,19.971237,18.510717,0.9352846,0.58039486,5.726093,10.737776,1.4871671,18.3895,1.1669449,32.55751,35.86576,544.9496,4.7018614,15.647131,7.824993,7.018016,12.070953,2.6542475
294.0,21.053192,2.8617084,21.35377,2.238494,0.4622686,5.36194,10.915872,1.2643201,12.223001,1.274867,38.45157,39.188805,764.89886,2.7232313,14.821567,4.652241,7.4353046,13.572765,2.202983
295.0,24.010437,1.5692251,41.732018,2.223939,0.42278436,5.243655,10.036961,1.2918437,10.6635,0.7891817,34.571976,35.06572,678.90643,2.9717603,11.345428,6.482334,6.9976397,11.753098,2.2332368
296.0,33.43913,21.088247,31.950727,1.5235385,0.48223737,3.6191716,11.002286,1.3705254,15.5130005,1.0521765,26.392216,31.114925,630.9392,4.41808,13.682117,6.4491982,7.062159,10.885888,2.4541185
297.0,30.59328,18.955566,0.0,0.0,0.4089611,1.5243995,10.665178,1.1888063,16.994501,0.8213732,28.62763,33.088074,108.81845,3.7006674,11.404465,5.186309,7.150387,10.354991,2.2772958
299.0,26.120792,2.4366813,0.0,0.0,0.09077461,3.9707189,10.164057,1.1896555,6.6030006,0.8571337,34.203213,31.239277,12.960276,1.5649952,3.959567,1.8379552,6.015814,12.157232,1.6196108
301.0,17.944883,0.76569057,9.69363,0.41914108,0.18987916,0.8587809,8.681863,1.107214,10.129001,0.32753825,28.629154,23.264278,413.8849,2.215954,4.271389,2.2769463,6.355394,8.385196,1.7904372
303.0,32.82418,7.88523,0.0,0.0,0.29238373,2.1935177,8.31524,1.3688478,10.698501,1.4322119,26.314503,32.35994,0.0,3.6408997,11.455292,2.9854689,5.746414,8.576622,2.1325598
304.0,39.83276,25.813774,18.217163,0.799023,0.57202184,5.7675004,10.71463,1.4267892,18.678001,1.234369,28.513346,30.587553,260.75055,5.03311,10.7371235,7.5303063,7.341605,12.385289,2.6389074
305.0,31.011383,12.97378,28.507748,1.2785928,0.43444532,3.8104818,9.59852,1.367434,13.2545,1.3740366,26.678688,31.368122,477.98724,4.319006,10.13287,5.852356,6.6641893,11.579102,2.4374194
306.0,38.69442,0.44767934,0.0,0.0,0.16310365,5.067599,9.43366,1.2061448,14.283001,0.8110275,31.813896,34.86346,135.93169,1.9166899,6.5417676,3.626277,5.1847434,10.2089405,1.9473547
307.0,47.37693,2.9647617,0.0507216,0.0,0.4761312,3.375266,9.660174,1.384017,14.501501,1.3466522,31.789515,31.309692,176.00548,3.8667665,9.093832,6.7990837,6.8111043,10.268597,2.371376
308.0,50.01068,11.847538,29.965271,1.3622531,0.56549394,6.6775227,9.838112,1.4336753,19.949001,1.7254119,30.597904,37.611183,503.5605,4.186431,15.571005,7.054761,7.216426,11.705208,2.4735646
309.0,31.308939,9.571363,12.225889,0.5502885,0.38991332,2.8426201,10.088889,1.152323,19.343,1.0682192,32.371605,35.471733,538.0808,2.9045107,11.200253,6.304593,7.098037,10.927644,2.2952774
310.0,46.241646,22.845379,24.23256,1.0927569,0.5805222,5.023059,11.096167,1.4116025,21.6245,1.7320914,30.092003,36.412613,585.573,5.152218,15.608966,8.449226,7.8182077,11.603644,2.7325888
312.0,26.98294,4.2366104,0.0,0.0,0.1382603,0.0,7.698037,1.3805404,11.817501,1.3196359,27.082497,34.899414,0.0,4.004273,10.480738,2.889688,5.825205,8.754972,2.315752
313.0,34.266182,14.143658,0.0,0.0,0.5106028,0.77001333,10.255588,1.3554331,13.963,1.560894,26.355644,33.134518,0.0,4.4613523,12.835314,5.7339373,6.7865524,9.962755,2.466079
316.0,45.728935,11.109089,0.0,0.0,0.43554515,1.6357921,9.830732,1.3771228,17.008001,1.609479,30.558285,37.092804,0.0,4.4541783,14.281433,6.437676,6.9490724,9.961952,2.3390958
317.0,31.60802,12.75065,3.0204546,0.16405636,0.43226135,1.1012839,9.453791,1.3571028,12.063001,1.4150112,26.084408,30.211502,102.76307,4.431751,13.073308,6.7163095,6.7264566,9.818952,2.5265098
318.0,39.82971,15.169194,0.15074863,0.00828199,0.54120404,2.8336437,10.293407,1.3249515,16.654001,1.3330283,29.47334,35.69347,226.19699,4.420903,11.309172,8.021942,7.343049,10.139787,2.4791582
319.0,34.74227,19.801214,9.286058,0.42722005,0.4959612,3.1459663,10.470188,1.2767982,18.580002,1.106628,30.168192,34.479916,581.337,3.9909203,12.914772,6.7621408,7.430241,11.21516,2.5810046
320.0,35.197,15.071518,27.295681,1.1802874,0.49452206,3.0510106,10.142126,1.3081132,14.683001,1.146656,27.702682,32.322487,649.006,4.423702,12.628864,6.4155774,6.9288387,10.52367,2.5632071
321.0,31.231117,13.676387,34.754265,1.4799216,0.4964362,2.0189698,10.737087,1.2592754,15.972001,1.0580511,29.843622,33.480606,602.8581,4.115863,11.894138,5.905259,7.5533,10.335415,2.517097
322.0,15.787225,7.4206314,12.261854,0.4016238,0.33514038,2.0253942,9.913354,1.1680433,8.759001,0.6184983,28.476774,29.69162,655.3027,3.5197973,5.2833934,5.2533765,6.639396,9.260627,2.173933
323.0,15.634633,0.5026915,35.761177,1.5072863,0.053404007,1.4555863,7.52375,1.3264562,4.6730003,0.60308284,24.204039,23.689774,748.3369,4.1591496,8.071525,4.188431,4.9136534,10.022747,2.5254748
324.0,31.864376,20.361046,0.35994685,0.017068673,0.5318686,1.3245033,10.932385,1.3078808,15.931001,0.97583425,25.477936,31.141891,305.13718,4.5043006,11.731949,5.200295,7.180036,10.158605,2.380661
325.0,28.241829,20.584421,12.903931,0.5276027,0.5153785,1.1301223,11.064348,1.3141208,13.3675,0.9479409,23.640232,30.439228,403.4128,4.33541,9.742765,6.158796,7.2504654,9.924793,2.3851652
326.0,30.35371,22.207886,4.6514044,0.1864204,0.5291333,1.655149,11.089432,1.2972462,11.4175005,0.9441938,26.960594,34.536842,499.74167,4.251317,8.117288,6.2307944,7.3544455,10.089658,2.4212735
327.0,27.81457,20.878336,27.791685,1.1300517,0.42444208,2.7996552,10.5781355,1.4151666,10.792001,0.9447277,25.551077,28.615902,680.06,4.354094,13.035625,7.2324333,5.8543735,11.228043,2.5956786
328.0,15.585803,0.46719933,26.408848,1.1130826,-0.10182643,1.2301216,5.441261,1.2469287,0.128,0.1414828,23.02157,21.520357,649.50055,2.802066,9.213976,4.2854023,3.8704696,8.342223,2.1792953
329.0,13.602099,0.416382,20.440424,0.90305996,0.07415812,0.84323,7.255212,1.2881247,0.7465,0.5378167,21.624245,20.4791,568.5143,3.5567002,6.9501615,3.9140086,3.2884107,7.909724,2.0990431
330.0,25.949888,10.543018,30.346691,1.3200674,0.3659713,1.8891115,9.827082,1.345907,11.754501,0.9304615,25.194508,27.453287,690.0874,4.176932,12.530331,6.3005123,7.0177794,10.15596,2.587263
331.0,7.8920865,0.36442512,22.434376,1.0209814,-0.10527169,0.7825398,6.222859,1.3320338,-0.003,0.329092,21.595293,20.055103,718.90607,3.4277277,3.4442794,2.2711205,2.7244914,9.007385,2.2587845
332.0,0.0,0.17046124,10.133812,0.41454357,-0.06568223,0.508677,6.9269404,1.1962222,-0.003,0.32811272,0.0,0.0,671.36957,3.0574439,0.23155838,-0.08707288,2.4350798,7.645821,1.8215557
333.0,31.22654,13.330088,1.9593482,0.11607277,0.40428376,6.496023,9.926779,1.2646704,18.962002,0.8568004,29.00858,32.860344,543.80664,3.315681,5.725379,5.971135,7.2630663,9.942527,2.260913
334.0,20.490128,7.709109,5.2577953,0.2924028,0.43741053,0.44890743,10.095868,1.2290245,17.875,1.0191884,29.711052,30.53062,603.63153,3.830824,6.4742885,6.008181,6.7869363,9.90417,2.3282244
335.0,58.84579,3.230682,0.05565305,0.0,0.47823516,4.381695,9.67086,1.4147274,15.005001,1.3058996,33.025314,34.220726,19.097605,3.5911746,7.7714443,5.4085503,6.0961714,11.98484,2.4012759
336.0,31.504257,19.271454,1.019112,0.03752085,0.51982474,2.8627486,10.213034,1.2721407,11.831,1.1086161,26.608595,31.705221,32.80857,4.5700765,8.111364,8.032319,7.2949095,10.507162,2.459457
337.0,31.502731,15.337221,27.927137,1.1469536,0.48546967,3.4821262,10.075663,1.2480175,15.665501,1.0733745,28.729725,34.511375,459.90768,4.0394983,8.800226,6.534935,6.96703,10.370645,2.4103246
338.0,28.460033,20.809126,15.874368,0.594355,0.38529348,1.347268,10.225809,1.2375647,11.4065,0.7933343,26.344978,32.11873,681.18567,4.1536465,6.345929,3.7867124,7.1256523,9.815453,2.3910303
339.0,34.684284,16.761549,37.35088,1.4810481,0.46798745,1.6977578,10.08855,1.2997634,13.2300005,0.98651814,26.242884,30.755354,621.996,4.511576,9.870648,5.009779,7.4506536,10.46115,2.550227
340.0,19.350262,3.118147,8.7495,0.39724892,0.32164538,0.53279984,9.42742,1.2085941,11.203501,0.7562862,29.368196,26.42701,555.4231,3.0250587,5.2218866,2.5383105,7.3395967,9.705149,1.8583307
341.0,14.355907,5.9922338,17.04261,0.7329067,0.32096368,2.0670476,9.811548,1.167332,8.472,0.4578314,30.413525,35.78186,713.09485,2.6750827,7.1619534,4.614253,6.098463,10.113655,2.026855
342.0,35.02304,20.372166,16.507717,0.60303104,0.5790015,6.1073055,11.053923,1.4144051,20.529001,0.8818616,29.241722,36.629852,589.3474,4.6442204,15.386712,9.529573,7.8106127,11.570825,2.6661801
343.0,39.213234,10.864723,0.054650098,4.9557897e-05,0.4339339,4.2288394,10.305533,1.3803849,19.688002,1.2696853,30.113335,35.315918,414.45117,3.5073247,10.265221,7.124268,7.1819453,10.246028,2.3445027
344.0,43.733025,12.412783,0.0,0.0,0.4313524,9.228797,9.460273,1.4738523,24.458002,1.5501621,40.066795,41.833153,0.0,4.2388773,17.915411,2.7655663,7.279617,11.862297,2.4930997
345.0,50.318916,20.008665,0.0,0.0,0.49443796,7.1337013,9.996585,1.5475634,27.138,1.1572859,32.08818,42.795006,0.0,4.5109453,20.416763,4.9225197,7.533969,11.436898,2.8201673
347.0,46.359142,13.96427,2.5676098,0.22043917,0.55848235,12.525181,10.227892,1.4547817,25.175503,1.9161909,38.160522,37.20517,399.20282,4.7901793,17.226622,9.397358,7.6193695,15.039874,2.4924364
348.0,27.317118,6.185033,41.205406,2.3512657,0.4518649,8.568325,10.619728,1.2108616,17.808,1.0829698,35.18149,34.387024,765.4053,3.4449747,14.464468,9.121362,7.8729687,14.023553,2.5274045
349.0,23.1666,11.233992,16.579016,0.58975375,0.43276393,2.068511,10.65378,1.2082171,7.5930004,0.63110566,33.16703,36.954967,724.02747,2.6749938,9.241664,4.7216096,6.7221894,10.109098,2.1888762
350.0,35.6151,26.516495,5.3736386,0.20014253,0.36815208,4.2078576,11.006151,1.4176096,16.9475,0.8437517,23.634136,23.622353,50.638184,3.897874,15.974817,5.3895483,5.2674675,10.524197,2.4202785
351.0,21.962646,13.365251,0.0,0.0,0.17409214,0.044606693,10.292883,1.3989055,9.336,0.742558,23.929754,25.910126,0.0,4.143466,12.814764,1.3287585,5.107834,9.100232,2.3897946
353.0,39.799187,19.181883,8.683317,0.4688099,0.51541054,8.596433,10.21372,1.3925201,21.119001,1.1769673,32.603226,31.096947,331.24594,4.572507,9.253713,7.1029463,7.8302827,13.297107,2.500918
354.0,36.170536,24.40516,16.510427,0.70776045,0.5344927,7.0373063,10.78253,1.2949061,20.662,1.0219424,31.277517,31.888004,334.5766,4.573275,8.105698,8.63337,8.09523,12.596138,2.6131284
355.0,14.04767,1.265068,31.991661,1.3345251,0.11817032,1.1607273,7.236486,1.27654,-0.003,0.7747005,24.812035,26.3536,291.24658,3.8307781,5.398802,2.21771,3.8175387,8.828511,2.2752419
356.0,48.43898,14.230977,5.162487,0.23008478,0.54487175,5.137956,9.972443,1.3888248,22.835001,1.5760171,29.701908,37.527283,45.714607,4.3230233,15.857231,5.934101,7.6406574,11.06324,2.5616992
357.0,30.027163,10.02592,0.0,0.0,0.38665837,0.18768883,9.408488,1.3543392,12.22,1.351884,27.172401,33.994495,0.0,4.1665573,11.964907,4.32273,6.221014,9.349631,2.3874505
358.0,50.59816,6.0609283,17.413418,0.8215666,0.41287094,8.778486,9.1856365,1.4321339,19.976501,1.5409517,33.418457,35.861267,563.58386,3.7449799,15.099236,5.3339653,6.871043,11.091404,2.232408
359.0,28.757591,22.06506,4.7800727,0.25898662,0.44862688,3.9391322,11.064581,1.3613259,17.03,0.8567147,31.012377,38.31834,423.38577,3.4906828,18.787083,6.626422,7.540898,12.3806715,2.5855966
360.0,39.297157,24.981968,7.315553,0.31792653,0.56633043,7.291128,11.056973,1.5527403,21.191002,1.2376496,30.280952,39.848015,293.61096,4.554856,23.215126,4.0635586,7.1326,13.609455,2.8498912
